Thread Type,Material,Size,Connection,QTY, Price ,"OFFSET
Factor","LONG PART >180""
Factor","LONG PART >120""
Factor",
VAM 21 HT,Stainless Steel,7,Box,2,1476.00,1.35,1.15,1.1,
VAM 21 HT,Ni Alloy,7,Box,2,679.00,1.35,1.15,1.1,
VAM 21 HT,LAS Low Yield (<110MY),7,Box,5,1244.00,1.35,1.15,1.1,
VAM 21 HT,LAS High Yield (>110MY),7,Box,5,2056.00,1.35,1.15,1.1,
VAM 21 HT,Low Chrome (up to 13CR),7,Box,5,1728.00,1.35,1.15,1.1,
VAM 21 HT,High Chrome (S13CR and up),7,Box,5,867.00,1.35,1.15,1.1,
VAM 21 HT,Stainless Steel,7,Box,5,1100.00,1.35,1.15,1.1,
VAM 21 HT,Ni Alloy,7,Box,5,2214.00,1.35,1.15,1.1,
VAM 21 HT,LAS Low Yield (<110MY),7,Box,11,977.00,1.35,1.15,1.1,
VAM 21 HT,LAS High Yield (>110MY),7,Box,11,833.00,1.35,1.15,1.1,
VAM 21 HT,Low Chrome (up to 13CR),7,Box,11,1173.00,1.35,1.15,1.1,
VAM 21 HT,High Chrome (S13CR and up),7,Box,11,2225.00,1.35,1.15,1.1,
VAM 21 HT,Stainless Steel,7,Box,11,1794.00,1.35,1.15,1.1,
VAM 21 HT,Ni Alloy,7,Box,11,2057.00,1.35,1.15,1.1,
VAM 21 HT,LAS Low Yield (<110MY),7,Box,31,1029.00,1.35,1.15,1.1,
VAM 21 HT,LAS High Yield (>110MY),7,Box,31,1334.00,1.35,1.15,1.1,
VAM 21 HT,Low Chrome (up to 13CR),7,Box,31,509.00,1.35,1.15,1.1,
VAM 21 HT,High Chrome (S13CR and up),7,Box,31,1451.00,1.35,1.15,1.1,
VAM 21 HT,Stainless Steel,7,Box,31,751.00,1.35,1.15,1.1,
VAM 21 HT,Ni Alloy,7,Box,31,1031.00,1.35,1.15,1.1,
VAM FJL,LAS Low Yield (<110MY),7,Box,1,1196.00,1.35,1.15,1.1,
VAM FJL,LAS High Yield (>110MY),7,Box,1,2388.00,1.35,1.15,1.1,
VAM FJL,Low Chrome (up to 13CR),7,Box,1,898.00,1.35,1.15,1.1,
VAM FJL,High Chrome (S13CR and up),7,Box,1,1621.00,1.35,1.15,1.1,
VAM FJL,Stainless Steel,7,Box,1,1431.00,1.35,1.15,1.1,
VAM FJL,Ni Alloy,7,Box,1,550.00,1.35,1.15,1.1,
VAM FJL,LAS Low Yield (<110MY),7,Box,2,1442.00,1.35,1.15,1.1,
VAM FJL,LAS High Yield (>110MY),7,Box,2,2256.00,1.35,1.15,1.1,
VAM FJL,Low Chrome (up to 13CR),7,Box,2,714.00,1.35,1.15,1.1,
VAM FJL,High Chrome (S13CR and up),7,Box,2,879.00,1.35,1.15,1.1,
VAM FJL,Stainless Steel,7,Box,2,1306.00,1.35,1.15,1.1,
VAM FJL,Ni Alloy,7,Box,2,1381.00,1.35,1.15,1.1,
VAM FJL,LAS Low Yield (<110MY),7,Box,5,636.00,1.35,1.15,1.1,
VAM FJL,LAS High Yield (>110MY),7,Box,5,2237.00,1.35,1.15,1.1,
VAM FJL,Low Chrome (up to 13CR),7,Box,5,1444.00,1.35,1.15,1.1,
VAM FJL,High Chrome (S13CR and up),7,Box,5,536.00,1.35,1.15,1.1,
VAM FJL,Stainless Steel,7,Box,5,948.00,1.35,1.15,1.1,
VAM FJL,Ni Alloy,7,Box,5,2245.00,1.35,1.15,1.1,
VAM FJL,LAS Low Yield (<110MY),7,Box,11,1437.00,1.35,1.15,1.1,
VAM FJL,LAS High Yield (>110MY),7,Box,11,1909.00,1.35,1.15,1.1,
VAM FJL,Low Chrome (up to 13CR),7,Box,11,1022.00,1.35,1.15,1.1,
VAM FJL,High Chrome (S13CR and up),7,Box,11,1713.00,1.35,1.15,1.1,
VAM FJL,Stainless Steel,7,Box,11,1107.00,1.35,1.15,1.1,
VAM FJL,Ni Alloy,7,Box,11,1997.00,1.35,1.15,1.1,
VAM FJL,LAS Low Yield (<110MY),7,Box,31,2425.00,1.35,1.15,1.1,
VAM FJL,LAS High Yield (>110MY),7,Box,31,1283.00,1.35,1.15,1.1,
VAM FJL,Low Chrome (up to 13CR),7,Box,31,1295.00,1.35,1.15,1.1,
VAM FJL,High Chrome (S13CR and up),7,Box,31,1390.00,1.35,1.15,1.1,
VAM FJL,Stainless Steel,7,Box,31,1688.00,1.35,1.15,1.1,
VAM FJL,Ni Alloy,7,Box,31,1857.00,1.35,1.15,1.1,
VAM INSIDE,LAS Low Yield (<110MY),7,Box,1,695.00,1.35,1.15,1.1,
VAM INSIDE,LAS High Yield (>110MY),7,Box,1,2155.00,1.35,1.15,1.1,
VAM INSIDE,Low Chrome (up to 13CR),7,Box,1,2258.00,1.35,1.15,1.1,
VAM INSIDE,High Chrome (S13CR and up),7,Box,1,2132.00,1.35,1.15,1.1,
VAM INSIDE,Stainless Steel,7,Box,1,1689.00,1.35,1.15,1.1,
VAM INSIDE,Ni Alloy,7,Box,1,1048.00,1.35,1.15,1.1,
VAM INSIDE,LAS Low Yield (<110MY),7,Box,2,1896.00,1.35,1.15,1.1,
VAM INSIDE,LAS High Yield (>110MY),7,Box,2,1170.00,1.35,1.15,1.1,
VAM INSIDE,Low Chrome (up to 13CR),7,Box,2,1665.00,1.35,1.15,1.1,
VAM INSIDE,High Chrome (S13CR and up),7,Box,2,1647.00,1.35,1.15,1.1,
VAM INSIDE,Stainless Steel,7,Box,2,515.00,1.35,1.15,1.1,
VAM INSIDE,Ni Alloy,7,Box,2,2486.00,1.35,1.15,1.1,
VAM INSIDE,LAS Low Yield (<110MY),7,Box,5,2447.00,1.35,1.15,1.1,
VAM INSIDE,LAS High Yield (>110MY),7,Box,5,1331.00,1.35,1.15,1.1,
VAM INSIDE,Low Chrome (up to 13CR),7,Box,5,1677.00,1.35,1.15,1.1,
VAM INSIDE,High Chrome (S13CR and up),7,Box,5,1266.00,1.35,1.15,1.1,
VAM INSIDE,Stainless Steel,7,Box,5,1893.00,1.35,1.15,1.1,
VAM INSIDE,Ni Alloy,7,Box,5,1814.00,1.35,1.15,1.1,
VAM INSIDE,LAS Low Yield (<110MY),7,Box,11,2301.00,1.35,1.15,1.1,
VAM INSIDE,LAS High Yield (>110MY),7,Box,11,890.00,1.35,1.15,1.1,
VAM INSIDE,Low Chrome (up to 13CR),7,Box,11,1912.00,1.35,1.15,1.1,
VAM INSIDE,High Chrome (S13CR and up),7,Box,11,2448.00,1.35,1.15,1.1,
VAM INSIDE,Stainless Steel,7,Box,11,1813.00,1.35,1.15,1.1,
VAM INSIDE,Ni Alloy,7,Box,11,1425.00,1.35,1.15,1.1,
VAM INSIDE,LAS Low Yield (<110MY),7,Box,31,1535.00,1.35,1.15,1.1,
VAM INSIDE,LAS High Yield (>110MY),7,Box,31,1136.00,1.35,1.15,1.1,
VAM INSIDE,Low Chrome (up to 13CR),7,Box,31,2288.00,1.35,1.15,1.1,
VAM INSIDE,High Chrome (S13CR and up),7,Box,31,1473.00,1.35,1.15,1.1,
VAM INSIDE,Stainless Steel,7,Box,31,517.00,1.35,1.15,1.1,
VAM INSIDE,Ni Alloy,7,Box,31,1319.00,1.35,1.15,1.1,
VAM SLIJ II,LAS Low Yield (<110MY),7,Box,1,2042.00,1.35,1.15,1.1,
VAM SLIJ II,LAS High Yield (>110MY),7,Box,1,899.00,1.35,1.15,1.1,
VAM SLIJ II,Low Chrome (up to 13CR),7,Box,1,1422.00,1.35,1.15,1.1,
VAM SLIJ II,High Chrome (S13CR and up),7,Box,1,511.00,1.35,1.15,1.1,
VAM SLIJ II,Stainless Steel,7,Box,1,1750.00,1.35,1.15,1.1,
VAM SLIJ II,Ni Alloy,7,Box,1,1919.00,1.35,1.15,1.1,
VAM SLIJ II,LAS Low Yield (<110MY),7,Box,2,2459.00,1.35,1.15,1.1,
VAM SLIJ II,LAS High Yield (>110MY),7,Box,2,1063.00,1.35,1.15,1.1,
VAM SLIJ II,Low Chrome (up to 13CR),7,Box,2,1889.00,1.35,1.15,1.1,
VAM SLIJ II,High Chrome (S13CR and up),7,Box,2,625.00,1.35,1.15,1.1,
VAM SLIJ II,Stainless Steel,7,Box,2,1445.00,1.35,1.15,1.1,
VAM SLIJ II,Ni Alloy,7,Box,2,1730.00,1.35,1.15,1.1,
VAM SLIJ II,LAS Low Yield (<110MY),7,Box,5,2102.00,1.35,1.15,1.1,
VAM SLIJ II,LAS High Yield (>110MY),7,Box,5,645.00,1.35,1.15,1.1,
VAM SLIJ II,Low Chrome (up to 13CR),7,Box,5,619.00,1.35,1.15,1.1,
VAM SLIJ II,High Chrome (S13CR and up),7,Box,5,795.00,1.35,1.15,1.1,
VAM SLIJ II,Stainless Steel,7,Box,5,1805.00,1.35,1.15,1.1,
VAM SLIJ II,Ni Alloy,7,Box,5,1346.00,1.35,1.15,1.1,
VAM SLIJ II,LAS Low Yield (<110MY),7,Box,11,608.00,1.35,1.15,1.1,
VAM SLIJ II,LAS High Yield (>110MY),7,Box,11,1628.00,1.35,1.15,1.1,
VAM SLIJ II,Low Chrome (up to 13CR),7,Box,11,1778.00,1.35,1.15,1.1,
VAM SLIJ II,High Chrome (S13CR and up),7,Box,11,552.00,1.35,1.15,1.1,
VAM SLIJ II,Stainless Steel,7,Box,11,943.00,1.35,1.15,1.1,
VAM SLIJ II,Ni Alloy,7,Box,11,1762.00,1.35,1.15,1.1,
VAM SLIJ II,LAS Low Yield (<110MY),7,Box,31,565.00,1.35,1.15,1.1,
VAM SLIJ II,LAS High Yield (>110MY),7,Box,31,590.00,1.35,1.15,1.1,
VAM SLIJ II,Low Chrome (up to 13CR),7,Box,31,2285.00,1.35,1.15,1.1,
VAM SLIJ II,High Chrome (S13CR and up),7,Box,31,906.00,1.35,1.15,1.1,
VAM SLIJ II,Stainless Steel,7,Box,31,2471.00,1.35,1.15,1.1,
VAM SLIJ II,Ni Alloy,7,Box,31,1525.00,1.35,1.15,1.1,
VAM TOP,LAS Low Yield (<110MY),7,Box,1,713.00,1.35,1.15,1.1,
VAM TOP,LAS High Yield (>110MY),7,Box,1,1670.00,1.35,1.15,1.1,
VAM TOP,Low Chrome (up to 13CR),7,Box,1,2364.00,1.35,1.15,1.1,
VAM TOP,High Chrome (S13CR and up),7,Box,1,1151.00,1.35,1.15,1.1,
VAM TOP,Stainless Steel,7,Box,1,1709.00,1.35,1.15,1.1,
VAM TOP,Ni Alloy,7,Box,1,2081.00,1.35,1.15,1.1,
VAM TOP,LAS Low Yield (<110MY),7,Box,2,1025.00,1.35,1.15,1.1,
VAM TOP,LAS High Yield (>110MY),7,Box,2,810.00,1.35,1.15,1.1,
VAM TOP,Low Chrome (up to 13CR),7,Box,2,626.00,1.35,1.15,1.1,
VAM TOP,High Chrome (S13CR and up),7,Box,2,1656.00,1.35,1.15,1.1,
VAM TOP,Stainless Steel,7,Box,2,919.00,1.35,1.15,1.1,
VAM TOP,Ni Alloy,7,Box,2,1684.00,1.35,1.15,1.1,
VAM TOP,LAS Low Yield (<110MY),7,Box,5,1479.00,1.35,1.15,1.1,
VAM TOP,LAS High Yield (>110MY),7,Box,5,1512.00,1.35,1.15,1.1,
VAM TOP,Low Chrome (up to 13CR),7,Box,5,2261.00,1.35,1.15,1.1,
VAM TOP,High Chrome (S13CR and up),7,Box,5,772.00,1.35,1.15,1.1,
VAM TOP,Stainless Steel,7,Box,5,1781.00,1.35,1.15,1.1,
VAM TOP,Ni Alloy,7,Box,5,1604.00,1.35,1.15,1.1,
VAM TOP,LAS Low Yield (<110MY),7,Box,11,1187.00,1.35,1.15,1.1,
VAM TOP,LAS High Yield (>110MY),7,Box,11,1127.00,1.35,1.15,1.1,
VAM TOP,Low Chrome (up to 13CR),7,Box,11,2134.00,1.35,1.15,1.1,
VAM TOP,High Chrome (S13CR and up),7,Box,11,713.00,1.35,1.15,1.1,
VAM TOP,Stainless Steel,7,Box,11,1698.00,1.35,1.15,1.1,
VAM TOP,Ni Alloy,7,Box,11,1912.00,1.35,1.15,1.1,
VAM TOP,LAS Low Yield (<110MY),7,Box,31,2405.00,1.35,1.15,1.1,
VAM TOP,LAS High Yield (>110MY),7,Box,31,647.00,1.35,1.15,1.1,
VAM TOP,Low Chrome (up to 13CR),7,Box,31,2327.00,1.35,1.15,1.1,
VAM TOP,High Chrome (S13CR and up),7,Box,31,1911.00,1.35,1.15,1.1,
VAM TOP,Stainless Steel,7,Box,31,1452.00,1.35,1.15,1.1,
VAM TOP,Ni Alloy,7,Box,31,1418.00,1.35,1.15,1.1,
VAM TOP HC,LAS Low Yield (<110MY),7,Box,1,1734.00,1.35,1.15,1.1,
VAM TOP HC,LAS High Yield (>110MY),7,Box,1,2253.00,1.35,1.15,1.1,
VAM TOP HC,Low Chrome (up to 13CR),7,Box,1,1132.00,1.35,1.15,1.1,
VAM TOP HC,High Chrome (S13CR and up),7,Box,1,714.00,1.35,1.15,1.1,
VAM TOP HC,Stainless Steel,7,Box,1,1569.00,1.35,1.15,1.1,
VAM TOP HC,Ni Alloy,7,Box,1,2131.00,1.35,1.15,1.1,
VAM TOP HC,LAS Low Yield (<110MY),7,Box,2,563.00,1.35,1.15,1.1,
VAM TOP HC,LAS High Yield (>110MY),7,Box,2,2030.00,1.35,1.15,1.1,
VAM TOP HC,Low Chrome (up to 13CR),7,Box,2,1109.00,1.35,1.15,1.1,
VAM TOP HC,High Chrome (S13CR and up),7,Box,2,1398.00,1.35,1.15,1.1,
VAM TOP HC,Stainless Steel,7,Box,2,1500.00,1.35,1.15,1.1,
VAM TOP HC,Ni Alloy,7,Box,2,505.00,1.35,1.15,1.1,
VAM TOP HC,LAS Low Yield (<110MY),7,Box,5,2441.00,1.35,1.15,1.1,
VAM TOP HC,LAS High Yield (>110MY),7,Box,5,1930.00,1.35,1.15,1.1,
VAM TOP HC,Low Chrome (up to 13CR),7,Box,5,1848.00,1.35,1.15,1.1,
VAM TOP HC,High Chrome (S13CR and up),7,Box,5,909.00,1.35,1.15,1.1,
VAM TOP HC,Stainless Steel,7,Box,5,1259.00,1.35,1.15,1.1,
VAM TOP HC,Ni Alloy,7,Box,5,1980.00,1.35,1.15,1.1,
VAM TOP HC,LAS Low Yield (<110MY),7,Box,11,2355.00,1.35,1.15,1.1,
VAM TOP HC,LAS High Yield (>110MY),7,Box,11,1633.00,1.35,1.15,1.1,
VAM TOP HC,Low Chrome (up to 13CR),7,Box,11,2064.00,1.35,1.15,1.1,
VAM TOP HC,High Chrome (S13CR and up),7,Box,11,1404.00,1.35,1.15,1.1,
VAM TOP HC,Stainless Steel,7,Box,11,1072.00,1.35,1.15,1.1,
VAM TOP HC,Ni Alloy,7,Box,11,903.00,1.35,1.15,1.1,
VAM TOP HC,LAS Low Yield (<110MY),7,Box,31,2480.00,1.35,1.15,1.1,
VAM TOP HC,LAS High Yield (>110MY),7,Box,31,1720.00,1.35,1.15,1.1,
VAM TOP HC,Low Chrome (up to 13CR),7,Box,31,2321.00,1.35,1.15,1.1,
VAM TOP HC,High Chrome (S13CR and up),7,Box,31,517.00,1.35,1.15,1.1,
VAM TOP HC,Stainless Steel,7,Box,31,509.00,1.35,1.15,1.1,
VAM TOP HC,Ni Alloy,7,Box,31,2101.00,1.35,1.15,1.1,
VAM TOP HT,LAS Low Yield (<110MY),7,Box,1,945.00,1.35,1.15,1.1,
VAM TOP HT,LAS High Yield (>110MY),7,Box,1,1292.00,1.35,1.15,1.1,
VAM TOP HT,Low Chrome (up to 13CR),7,Box,1,516.00,1.35,1.15,1.1,
VAM TOP HT,High Chrome (S13CR and up),7,Box,1,506.00,1.35,1.15,1.1,
VAM TOP HT,Stainless Steel,7,Box,1,1898.00,1.35,1.15,1.1,
VAM TOP HT,Ni Alloy,7,Box,1,2455.00,1.35,1.15,1.1,
VAM TOP HT,LAS Low Yield (<110MY),7,Box,2,1557.00,1.35,1.15,1.1,
VAM TOP HT,LAS High Yield (>110MY),7,Box,2,1889.00,1.35,1.15,1.1,
VAM TOP HT,Low Chrome (up to 13CR),7,Box,2,689.00,1.35,1.15,1.1,
VAM TOP HT,High Chrome (S13CR and up),7,Box,2,1032.00,1.35,1.15,1.1,
VAM TOP HT,Stainless Steel,7,Box,2,1598.00,1.35,1.15,1.1,
VAM TOP HT,Ni Alloy,7,Box,2,776.00,1.35,1.15,1.1,
VAM TOP HT,LAS Low Yield (<110MY),7,Box,5,878.00,1.35,1.15,1.1,
VAM TOP HT,LAS High Yield (>110MY),7,Box,5,2400.00,1.35,1.15,1.1,
VAM TOP HT,Low Chrome (up to 13CR),7,Box,5,1257.00,1.35,1.15,1.1,
VAM TOP HT,High Chrome (S13CR and up),7,Box,5,2120.00,1.35,1.15,1.1,
VAM TOP HT,Stainless Steel,7,Box,5,1046.00,1.35,1.15,1.1,
VAM TOP HT,Ni Alloy,7,Box,5,2252.00,1.35,1.15,1.1,
VAM TOP HT,LAS Low Yield (<110MY),7,Box,11,1190.00,1.35,1.15,1.1,
VAM TOP HT,LAS High Yield (>110MY),7,Box,11,2495.00,1.35,1.15,1.1,
VAM TOP HT,Low Chrome (up to 13CR),7,Box,11,901.00,1.35,1.15,1.1,
VAM TOP HT,High Chrome (S13CR and up),7,Box,11,896.00,1.35,1.15,1.1,
VAM TOP HT,Stainless Steel,7,Box,11,1640.00,1.35,1.15,1.1,
VAM TOP HT,Ni Alloy,7,Box,11,2446.00,1.35,1.15,1.1,
VAM TOP HT,LAS Low Yield (<110MY),7,Box,31,2052.00,1.35,1.15,1.1,
VAM TOP HT,LAS High Yield (>110MY),7,Box,31,1794.00,1.35,1.15,1.1,
VAM TOP HT,Low Chrome (up to 13CR),7,Box,31,1622.00,1.35,1.15,1.1,
VAM TOP HT,High Chrome (S13CR and up),7,Box,31,2130.00,1.35,1.15,1.1,
VAM TOP HT,Stainless Steel,7,Box,31,653.00,1.35,1.15,1.1,
VAM TOP HT,Ni Alloy,7,Box,31,2480.00,1.35,1.15,1.1,
NEW VAM,LAS Low Yield (<110MY),7.625,Box,1,1192.00,1.35,1.15,1.1,
NEW VAM,LAS High Yield (>110MY),7.625,Box,1,1885.00,1.35,1.15,1.1,
NEW VAM,Low Chrome (up to 13CR),7.625,Box,1,1613.00,1.35,1.15,1.1,
NEW VAM,High Chrome (S13CR and up),7.625,Box,1,931.00,1.35,1.15,1.1,
NEW VAM,Stainless Steel,7.625,Box,1,1955.00,1.35,1.15,1.1,
NEW VAM,Ni Alloy,7.625,Box,1,977.00,1.35,1.15,1.1,
NEW VAM,LAS Low Yield (<110MY),7.625,Box,2,2365.00,1.35,1.15,1.1,
NEW VAM,LAS High Yield (>110MY),7.625,Box,2,812.00,1.35,1.15,1.1,
NEW VAM,Low Chrome (up to 13CR),7.625,Box,2,1773.00,1.35,1.15,1.1,
NEW VAM,High Chrome (S13CR and up),7.625,Box,2,1257.00,1.35,1.15,1.1,
NEW VAM,Stainless Steel,7.625,Box,2,2270.00,1.35,1.15,1.1,
NEW VAM,Ni Alloy,7.625,Box,2,2292.00,1.35,1.15,1.1,
NEW VAM,LAS Low Yield (<110MY),7.625,Box,5,1024.00,1.35,1.15,1.1,
NEW VAM,LAS High Yield (>110MY),7.625,Box,5,1404.00,1.35,1.15,1.1,
NEW VAM,Low Chrome (up to 13CR),7.625,Box,5,1156.00,1.35,1.15,1.1,
NEW VAM,High Chrome (S13CR and up),7.625,Box,5,2033.00,1.35,1.15,1.1,
NEW VAM,Stainless Steel,7.625,Box,5,1518.00,1.35,1.15,1.1,
NEW VAM,Ni Alloy,7.625,Box,5,1292.00,1.35,1.15,1.1,
NEW VAM,LAS Low Yield (<110MY),7.625,Box,11,1471.00,1.35,1.15,1.1,
NEW VAM,LAS High Yield (>110MY),7.625,Box,11,1411.00,1.35,1.15,1.1,
NEW VAM,Low Chrome (up to 13CR),7.625,Box,11,1987.00,1.35,1.15,1.1,
NEW VAM,High Chrome (S13CR and up),7.625,Box,11,1709.00,1.35,1.15,1.1,
NEW VAM,Stainless Steel,7.625,Box,11,1417.00,1.35,1.15,1.1,
NEW VAM,Ni Alloy,7.625,Box,11,875.00,1.35,1.15,1.1,
NEW VAM,LAS Low Yield (<110MY),7.625,Box,31,1500.00,1.35,1.15,1.1,
NEW VAM,LAS High Yield (>110MY),7.625,Box,31,1115.00,1.35,1.15,1.1,
NEW VAM,Low Chrome (up to 13CR),7.625,Box,31,1076.00,1.35,1.15,1.1,
NEW VAM,High Chrome (S13CR and up),7.625,Box,31,593.00,1.35,1.15,1.1,
NEW VAM,Stainless Steel,7.625,Box,31,1737.00,1.35,1.15,1.1,
NEW VAM,Ni Alloy,7.625,Box,31,2323.00,1.35,1.15,1.1,
VAM 21,LAS Low Yield (<110MY),7.625,Box,1,1338.00,1.35,1.15,1.1,
VAM 21,LAS High Yield (>110MY),7.625,Box,1,1688.00,1.35,1.15,1.1,
VAM 21,Low Chrome (up to 13CR),7.625,Box,1,791.00,1.35,1.15,1.1,
VAM 21,High Chrome (S13CR and up),7.625,Box,1,813.00,1.35,1.15,1.1,
VAM 21,Stainless Steel,7.625,Box,1,728.00,1.35,1.15,1.1,
VAM 21,Ni Alloy,7.625,Box,1,1973.00,1.35,1.15,1.1,
VAM 21,LAS Low Yield (<110MY),7.625,Box,2,1387.00,1.35,1.15,1.1,
VAM 21,LAS High Yield (>110MY),7.625,Box,2,1611.00,1.35,1.15,1.1,
VAM 21,Low Chrome (up to 13CR),7.625,Box,2,614.00,1.35,1.15,1.1,
VAM 21,High Chrome (S13CR and up),7.625,Box,2,2223.00,1.35,1.15,1.1,
VAM 21,Stainless Steel,7.625,Box,2,1422.00,1.35,1.15,1.1,
VAM 21,Ni Alloy,7.625,Box,2,1541.00,1.35,1.15,1.1,
VAM 21,LAS Low Yield (<110MY),7.625,Box,5,715.00,1.35,1.15,1.1,
VAM 21,LAS High Yield (>110MY),7.625,Box,5,1377.00,1.35,1.15,1.1,
VAM 21,Low Chrome (up to 13CR),7.625,Box,5,1771.00,1.35,1.15,1.1,
VAM 21,High Chrome (S13CR and up),7.625,Box,5,1402.00,1.35,1.15,1.1,
VAM 21,Stainless Steel,7.625,Box,5,1697.00,1.35,1.15,1.1,
VAM 21,Ni Alloy,7.625,Box,5,1352.00,1.35,1.15,1.1,
VAM 21,LAS Low Yield (<110MY),7.625,Box,11,557.00,1.35,1.15,1.1,
VAM 21,LAS High Yield (>110MY),7.625,Box,11,1136.00,1.35,1.15,1.1,
VAM 21,Low Chrome (up to 13CR),7.625,Box,11,2493.00,1.35,1.15,1.1,
VAM 21,High Chrome (S13CR and up),7.625,Box,11,2386.00,1.35,1.15,1.1,
VAM 21,Stainless Steel,7.625,Box,11,998.00,1.35,1.15,1.1,
VAM 21,Ni Alloy,7.625,Box,11,1027.00,1.35,1.15,1.1,
VAM 21,LAS Low Yield (<110MY),7.625,Box,31,1841.00,1.35,1.15,1.1,
VAM 21,LAS High Yield (>110MY),7.625,Box,31,623.00,1.35,1.15,1.1,
VAM 21,Low Chrome (up to 13CR),7.625,Box,31,1435.00,1.35,1.15,1.1,
VAM 21,High Chrome (S13CR and up),7.625,Box,31,599.00,1.35,1.15,1.1,
VAM 21,Stainless Steel,7.625,Box,31,1838.00,1.35,1.15,1.1,
VAM 21,Ni Alloy,7.625,Box,31,2000.00,1.35,1.15,1.1,
VAM 21 HT,LAS Low Yield (<110MY),7.625,Box,1,2237.00,1.35,1.15,1.1,
VAM 21 HT,LAS High Yield (>110MY),7.625,Box,1,2044.00,1.35,1.15,1.1,
VAM 21 HT,Low Chrome (up to 13CR),7.625,Box,1,1842.00,1.35,1.15,1.1,
VAM 21 HT,High Chrome (S13CR and up),7.625,Box,1,1641.00,1.35,1.15,1.1,
VAM 21 HT,Stainless Steel,7.625,Box,1,2184.00,1.35,1.15,1.1,
VAM 21 HT,Ni Alloy,7.625,Box,1,2305.00,1.35,1.15,1.1,
VAM 21 HT,LAS Low Yield (<110MY),7.625,Box,2,2316.00,1.35,1.15,1.1,
VAM 21 HT,LAS High Yield (>110MY),7.625,Box,2,1405.00,1.35,1.15,1.1,
VAM 21 HT,Low Chrome (up to 13CR),7.625,Box,2,1142.00,1.35,1.15,1.1,
VAM 21 HT,High Chrome (S13CR and up),7.625,Box,2,1660.00,1.35,1.15,1.1,
VAM 21 HT,Stainless Steel,7.625,Box,2,1586.00,1.35,1.15,1.1,
VAM 21 HT,Ni Alloy,7.625,Box,2,2415.00,1.35,1.15,1.1,
VAM 21 HT,LAS Low Yield (<110MY),7.625,Box,5,1548.00,1.35,1.15,1.1,
VAM 21 HT,LAS High Yield (>110MY),7.625,Box,5,1801.00,1.35,1.15,1.1,
VAM 21 HT,Low Chrome (up to 13CR),7.625,Box,5,1979.00,1.35,1.15,1.1,
VAM 21 HT,High Chrome (S13CR and up),7.625,Box,5,2038.00,1.35,1.15,1.1,
VAM 21 HT,Stainless Steel,7.625,Box,5,666.00,1.35,1.15,1.1,
VAM 21 HT,Ni Alloy,7.625,Box,5,1189.00,1.35,1.15,1.1,
VAM 21 HT,LAS Low Yield (<110MY),7.625,Box,11,1077.00,1.35,1.15,1.1,
VAM 21 HT,LAS High Yield (>110MY),7.625,Box,11,2108.00,1.35,1.15,1.1,
VAM 21 HT,Low Chrome (up to 13CR),7.625,Box,11,2278.00,1.35,1.15,1.1,
VAM 21 HT,High Chrome (S13CR and up),7.625,Box,11,2057.00,1.35,1.15,1.1,
VAM 21 HT,Stainless Steel,7.625,Box,11,918.00,1.35,1.15,1.1,
VAM 21 HT,Ni Alloy,7.625,Box,11,678.00,1.35,1.15,1.1,
VAM 21 HT,LAS Low Yield (<110MY),7.625,Box,31,1971.00,1.35,1.15,1.1,
VAM 21 HT,LAS High Yield (>110MY),7.625,Box,31,1757.00,1.35,1.15,1.1,
VAM 21 HT,Low Chrome (up to 13CR),7.625,Box,31,1938.00,1.35,1.15,1.1,
VAM 21 HT,High Chrome (S13CR and up),7.625,Box,31,1456.00,1.35,1.15,1.1,
VAM 21 HT,Stainless Steel,7.625,Box,31,2337.00,1.35,1.15,1.1,
VAM 21 HT,Ni Alloy,7.625,Box,31,1343.00,1.35,1.15,1.1,
VAM FJL,LAS Low Yield (<110MY),7.625,Box,1,1186.00,1.35,1.15,1.1,
VAM FJL,LAS High Yield (>110MY),7.625,Box,1,582.00,1.35,1.15,1.1,
VAM FJL,Low Chrome (up to 13CR),7.625,Box,1,1457.00,1.35,1.15,1.1,
VAM FJL,High Chrome (S13CR and up),7.625,Box,1,1501.00,1.35,1.15,1.1,
VAM FJL,Stainless Steel,7.625,Box,1,1476.00,1.35,1.15,1.1,
VAM FJL,Ni Alloy,7.625,Box,1,1075.00,1.35,1.15,1.1,
VAM FJL,LAS Low Yield (<110MY),7.625,Box,2,1626.00,1.35,1.15,1.1,
VAM FJL,LAS High Yield (>110MY),7.625,Box,2,2308.00,1.35,1.15,1.1,
VAM FJL,Low Chrome (up to 13CR),7.625,Box,2,1574.00,1.35,1.15,1.1,
VAM FJL,High Chrome (S13CR and up),7.625,Box,2,1850.00,1.35,1.15,1.1,
VAM FJL,Stainless Steel,7.625,Box,2,1289.00,1.35,1.15,1.1,
VAM FJL,Ni Alloy,7.625,Box,2,1174.00,1.35,1.15,1.1,
VAM FJL,LAS Low Yield (<110MY),7.625,Box,5,1702.00,1.35,1.15,1.1,
VAM FJL,LAS High Yield (>110MY),7.625,Box,5,2386.00,1.35,1.15,1.1,
VAM FJL,Low Chrome (up to 13CR),7.625,Box,5,819.00,1.35,1.15,1.1,
VAM FJL,High Chrome (S13CR and up),7.625,Box,5,600.00,1.35,1.15,1.1,
VAM FJL,Stainless Steel,7.625,Box,5,1817.00,1.35,1.15,1.1,
VAM FJL,Ni Alloy,7.625,Box,5,719.00,1.35,1.15,1.1,
